station_origin,station_destination,flows,population,jobs,distance
Stepney Green,Kennington,2,2731,1161,6784.493459801903
Stepney Green,Kensal Green,0,2731,472,14614.93652479028
Stepney Green,Kentish Town,4,2731,3404,10009.57159491619
Stepney Green,Kew Gardens,3,2731,792,20334.653949424974
Stepney Green,Kilburn,1,2731,1953,14264.624236012161
Stepney Green,Kilburn Park,0,2731,823,13431.165598990423
Stepney Green,King's Cross St. Pancras,80,2731,33330,6469.648415115354
Stepney Green,Kingsbury,0,2731,1018,22676.41358957538
Stepney Green,Knightsbridge,4,2731,6821,9560.46143587877
Stepney Green,Ladbroke Grove,5,2731,2131,13571.786252476722
Stepney Green,Lambeth North,3,2731,1319,6839.106179998752
Stepney Green,Lancaster Gate,2,2731,1820,10360.365378169725
Stepney Green,Latimer Road,3,2731,1109,14231.366787316296
Stepney Green,Leicester Square,7,2731,8847,7231.094300561385
Stepney Green,Leyton,13,2731,1447,5965.616695051823
Stepney Green,Leytonstone,22,2731,1844,7629.460255343306
Stepney Green,Liverpool Street,54,2731,61122,3009.3642190185546
Stepney Green,London Bridge,16,2731,29930,4609.191051112365
Stepney Green,Loughton,1,2731,655,16484.47027418118
Stepney Green,Maida Vale,0,2731,949,12579.384076062737
Stepney Green,Manor House,1,2731,1311,10512.260964473542
Stepney Green,Mansion House,49,2731,7815,4299.954102211626
Stepney Green,Marble Arch,6,2731,6145,9141.76319340928
Stepney Green,Marylebone,2,2731,4250,9496.92918250745
Stepney Green,Mile End,8,2731,3759,1029.2723772707482
Stepney Green,Moorgate,55,2731,24574,3443.451667620886
Stepney Green,Morden,0,2731,1447,18945.94888054039
Stepney Green,Mornington Crescent,4,2731,2927,8141.395739331266
Stepney Green,Neasden,0,2731,732,17481.37456139692
Stepney Green,Newbury Park,6,2731,559,14292.797245647133
Stepney Green,North Acton,3,2731,3168,17906.455740252633
Stepney Green,North Greenwich,16,2731,6276,7074.612304412907
Stepney Green,North Harrow,0,2731,190,26195.27157641624
Stepney Green,North Wembley,0,2731,365,21675.59478948977
Stepney Green,Northfields,2,2731,864,21810.481760622784
Stepney Green,Northolt,1,2731,663,26005.535685253424
Stepney Green,Northwick Park,0,2731,1713,22912.51099650962
Stepney Green,Northwood,0,2731,1018,31458.344463716334
Stepney Green,Notting Hill Gate,4,2731,5490,11856.837930511427
Stepney Green,Oakwood,0,2731,423,20469.21979383667
Stepney Green,Old Street,12,2731,15897,4296.971386365874
Stepney Green,Osterley,0,2731,521,25302.148197128015
Stepney Green,Oval,4,2731,2544,7699.651144140419
Stepney Green,Oxford Circus,32,2731,44368,7903.986393350364
Stepney Green,Paddington,33,2731,20198,10859.14556628712
Stepney Green,Park Royal,0,2731,1552,22280.28698981214
Stepney Green,Parsons Green,5,2731,2711,14666.757564129584
Stepney Green,Piccadilly Circus,19,2731,13641,7418.992460506783
Stepney Green,Pimlico,3,2731,5585,9853.710237313784
Stepney Green,Pinner,0,2731,292,27713.026987307087
Stepney Green,Plaistow,26,2731,1049,4805.055488761962
Stepney Green,Preston Road,0,2731,411,21179.377197287504
Stepney Green,Putney Bridge,9,2731,2494,15661.219913446106
Stepney Green,Queen's Park,0,2731,2167,13230.310863720711
Stepney Green,Queensbury,0,2731,439,23922.408823939033
Stepney Green,Queensway,3,2731,1882,11218.514999631398
Stepney Green,Ravenscourt Park,5,2731,1895,15693.001234066776
Stepney Green,Rayners Lane,0,2731,426,26821.62398069859
Stepney Green,Redbridge,1,2731,198,10477.296363116113
Stepney Green,Regent's Park,0,2731,3364,8882.037021375447
Stepney Green,Richmond,6,2731,5397,22502.817213504608
Stepney Green,Royal Oak,3,2731,856,11796.442079000724
Stepney Green,Russell Square,2,2731,5172,6939.056745371177
Stepney Green,Seven Sisters,0,2731,10191,10079.82704553897
Stepney Green,Shepherd's Bush,4,2731,9890,13468.250814766183
Stepney Green,Shepherd's Bush Market,1,2731,416,15311.491818000926
Stepney Green,Sloane Square,32,2731,8229,9619.591099639107
Stepney Green,Snaresbrook,2,2731,512,9287.610872850255
Stepney Green,South Ealing,0,2731,670,21357.536469945946
Stepney Green,South Kensington,42,2731,15325,10792.81347124054
Stepney Green,South Ruislip,0,2731,289,28329.526205963353
Stepney Green,South Wimbledon,1,2731,1361,17412.702569982495
Stepney Green,South Woodford,2,2731,766,10603.431608918276
Stepney Green,Southfields,0,2731,1351,18350.673598707155
Stepney Green,Southgate,1,2731,874,18603.574939720478
Stepney Green,Southwark,2,2731,10326,5707.540136214868
Stepney Green,St. James's Park,73,2731,13339,7676.526490091339
Stepney Green,St. John's Wood,2,2731,3982,11097.56094964174
Stepney Green,St. Paul's,6,2731,13446,4571.987520847572
Stepney Green,Stamford Brook,1,2731,784,16402.29078823646
Stepney Green,Stanmore,0,2731,983,27035.38564338183
Stepney Green,Stockwell,3,2731,1623,8983.675682541474
Stepney Green,Stratford,133,2731,55954,3834.2737691275215
Stepney Green,Sudbury Town,0,2731,218,25863.042481486023
Stepney Green,Swiss Cottage,2,2731,2598,12067.501242446753
Stepney Green,Temple,72,2731,6780,5712.259197738282
Stepney Green,Theydon Bois,0,2731,98,21858.698522127557
Stepney Green,Tooting Bec,0,2731,1239,13978.853307856745
Stepney Green,Tooting Broadway,5,2731,4506,15053.814750202164
Stepney Green,Tottenham Court Road,31,2731,19126,7029.684087716715
Stepney Green,Tottenham Hale,0,2731,3239,11233.366213418209
Stepney Green,Totteridge & Whetstone,1,2731,287,21137.85770646558
Stepney Green,Tower Hill,51,2731,8286,2882.7322367122306
Stepney Green,Tufnell Park,1,2731,557,10774.172603072946
Stepney Green,Turnham Green,8,2731,1515,17007.055032561322
Stepney Green,Turnpike Lane,0,2731,992,12833.920322922284
Stepney Green,Upminster,1,2731,1132,22231.014385604238
Stepney Green,Upminster Bridge,0,2731,568,20920.23175182246
Stepney Green,Upney,4,2731,485,11218.601233269423
Stepney Green,Upton Park,30,2731,1642,6126.134132193851
Stepney Green,Uxbridge,3,2731,4316,35500.59069598101
Stepney Green,Vauxhall,9,2731,16242,10490.531392050836
Stepney Green,Victoria,20,2731,33251,8453.832086410388
Stepney Green,Walthamstow Central,0,2731,5271,10995.56123100175
Stepney Green,Wanstead,0,2731,419,9296.910806742011
Stepney Green,Warren Street,2,2731,17309,7970.128532753016
Stepney Green,Warwick Avenue,0,2731,1174,11791.771506111507
Stepney Green,Waterloo,21,2731,23466,6265.417123823721
Stepney Green,Watford,0,2731,961,38641.672749191406
Stepney Green,Wembley Central,0,2731,1327,20327.438347009298
Stepney Green,Wembley Park,1,2731,5759,19759.64203152465
Stepney Green,West Brompton,5,2731,5859,13021.657356292812
Stepney Green,West Finchley,0,2731,91,18714.28166281852
Stepney Green,West Ham,43,2731,5487,3875.2199952033807
Stepney Green,West Hampstead,2,2731,5856,13249.00262874534
Stepney Green,West Kensington,7,2731,1345,13398.333458834333
Stepney Green,Westbourne Park,6,2731,1347,12765.846325043925
Stepney Green,Westminster,53,2731,15466,7115.777150184612
Stepney Green,White City,4,2731,5966,14768.751908025784
Stepney Green,Whitechapel,233,2731,17633,1080.1641834945203
Stepney Green,Willesden Green,1,2731,830,15449.682165849194
Stepney Green,Willesden Junction,0,2731,4165,15967.185412161098
Stepney Green,Wimbledon,10,2731,6295,21366.235633278757
Stepney Green,Wimbledon Park,1,2731,596,19710.323368689646
Stepney Green,Wood Green,2,2731,2146,13764.74594832545
Stepney Green,Wood Lane,5,2731,1578,14785.228862756465
Stepney Green,Woodford,2,2731,706,12315.386524931308
Stepney Green,Woodside Park,0,2731,745,19660.756009714805
Stockwell,Acton Town,9,10667,2202,14507.827283222974
Stockwell,Aldgate,23,10667,7782,6698.130242952348
Stockwell,Aldgate East,56,10667,7932,6940.177430241092
Stockwell,Alperton,0,10667,741,19480.915226753816
Stockwell,Amersham,1,10667,256,46290.91793222575
Stockwell,Angel,77,10667,8103,8412.216943038839
Stockwell,Archway,18,10667,2193,12123.765807957103
Stockwell,Arnos Grove,1,10667,748,19428.594221876152
Stockwell,Arsenal,2,10667,315,11427.562512794026
Stockwell,Baker Street,83,10667,14973,7725.819075440097
Stockwell,Balham,128,10667,3814,4020.0122037046726
Stockwell,Bank and Monument,870,10667,78549,5261.213002574699
Stockwell,Barbican,41,10667,9134,6745.330830199604
Stockwell,Barking,4,10667,7004,18834.981434261543
Stockwell,Barkingside,1,10667,262,24390.254854981027
Stockwell,Barons Court,29,10667,2956,9237.296257201688
Stockwell,Bayswater,2,10667,615,9538.189540308047
Stockwell,Becontree,0,10667,456,22129.433819958726
Stockwell,Belsize Park,21,10667,2255,11119.541131639151
Stockwell,Bermondsey,16,10667,3172,6462.311169851404
Stockwell,Bethnal Green,19,10667,4660,8511.00768823037
Stockwell,Blackfriars,128,10667,10849,6279.6778428271255
Stockwell,Blackhorse Road,8,10667,2955,18043.938483174734
Stockwell,Bond Street,60,10667,20967,6090.574235683078
Stockwell,Borough,113,10667,3254,3859.890764167164
Stockwell,Boston Manor,2,10667,892,18019.563933176774
Stockwell,Bounds Green,2,10667,778,18074.351731499944
Stockwell,Bow Road,5,10667,1193,10637.880225708213
Stockwell,Brent Cross,2,10667,450,16198.35924623263
Stockwell,Brixton,64,10667,5084,1586.7375413017655
Stockwell,Bromley-by-Bow,7,10667,1613,11646.65013507008
Stockwell,Burnt Oak,3,10667,649,20790.902017383483
Stockwell,Caledonian Road,14,10667,1803,10145.555933929127
Stockwell,Camden Town,64,10667,6348,9087.66304514482
Stockwell,Canada Water,9,10667,20443,7451.828090411695
Stockwell,Canary Wharf,229,10667,58772,10053.69436690431
Stockwell,Canning Town,19,10667,15428,12696.432913310813
Stockwell,Cannon Street,6,10667,4698,5590.525718668651
Stockwell,Canons Park,2,10667,526,24382.904385862985
Stockwell,Chalk Farm,15,10667,1329,10081.440192151504
Stockwell,Chancery Lane,171,10667,15391,7099.404260947869
Stockwell,Charing Cross,59,10667,7016,5073.373861321381
Stockwell,Chiswick Park,11,10667,1517,13235.658040894969
Stockwell,Clapham Common,25,10667,2020,1595.0593701535402
Stockwell,Clapham North,5,10667,1238,952.3018787751389
Stockwell,Clapham South,48,10667,1513,2847.377602888362
Stockwell,Cockfosters,1,10667,262,24617.366009006095
Stockwell,Colindale,15,10667,2081,19484.479967689786
Stockwell,Colliers Wood,31,10667,865,7350.558751447199
Stockwell,Covent Garden,16,10667,4355,5900.979977248296
Stockwell,Dagenham East,1,10667,649,24836.862386075354
Stockwell,Dagenham Heathway,1,10667,1108,23557.634597025815
Stockwell,Debden,1,10667,865,27503.490551773986
Stockwell,Dollis Hill,3,10667,847,15462.97976636895
Stockwell,Ealing Broadway,19,10667,4846,17099.747195314987
Stockwell,Ealing Common,0,10667,915,15534.450112360688
Stockwell,Earl's Court,41,10667,6613,7732.498191839595
Stockwell,East Acton,7,10667,1505,13535.60511544943
Stockwell,East Finchley,7,10667,1253,15462.991262382406
Stockwell,East Ham,2,10667,2062,16410.0556413158
Stockwell,East Putney,1,10667,1877,11998.015531026645
Stockwell,Eastcote,0,10667,364,27408.166577342832
Stockwell,Edgware,2,10667,772,22309.031696247126
Stockwell,Edgware Road,40,10667,6868,8760.659442904627
Stockwell,Elephant & Castle,71,10667,6427,3038.750611964412
Stockwell,Embankment,121,10667,10220,4733.043040862609
Stockwell,Epping,0,10667,498,33451.08539731769
Stockwell,Euston,204,10667,16800,7714.0642349718355
Stockwell,Farringdon,137,10667,25592,7206.240773941217
Stockwell,Finchley Central,14,10667,1921,17833.547807659066
Stockwell,Finchley Road,10,10667,3417,11260.456322754977
Stockwell,Finsbury Park,49,10667,6769,12200.31520602213
Stockwell,Fulham Broadway,29,10667,4200,9242.649260011478
Stockwell,Gants Hill,2,10667,601,20901.943312420877
Stockwell,Gloucester Road,50,10667,5194,6822.376977990509
Stockwell,Golders Green,5,10667,1871,14683.270142913672
Stockwell,Goodge Street,42,10667,6457,6765.861418725641
Stockwell,Green Park,467,10667,26754,4941.661922522466
Stockwell,Greenford,7,10667,1157,20996.73811644535
Stockwell,Gunnersbury,29,10667,4775,13832.60305778698
Stockwell,Hainault,0,10667,356,26437.668257136433
Stockwell,Hammersmith,146,10667,18250,10131.128343122347
Stockwell,Hampstead,16,10667,2010,12297.544235732292
Stockwell,Hanger Lane,13,10667,1493,17170.417780459153
Stockwell,Harlesden,4,10667,1668,15331.458109451189
Stockwell,Harrow & Wealdstone,0,10667,1335,23999.212461376195
Stockwell,Harrow-on-the-Hill,4,10667,3019,22982.83107266111
Stockwell,Hatton Cross,4,10667,1219,26576.114633545483
Stockwell,Heathrow Terminal 4,1,10667,693,28452.447327184258
Stockwell,Heathrow Terminal 5,3,10667,975,31444.144054972978
Stockwell,Heathrow Terminals 2 & 3,7,10667,2406,28988.86557933665
Stockwell,Hendon Central,7,10667,1878,17331.96658870665
Stockwell,High Barnet,2,10667,953,24086.545300610273
Stockwell,High Street Kensington,59,10667,5427,7827.495764214157
Stockwell,Highbury & Islington,133,10667,25385,10692.708578185324
Stockwell,Highgate,4,10667,856,13713.970604172337
Stockwell,Hillingdon,0,10667,318,32123.383787335344
Stockwell,Holborn,126,10667,22346,6533.920548571127
Stockwell,Holland Park,25,10667,2063,9487.874762177902
Stockwell,Holloway Road,10,10667,1696,10760.853376907286
Stockwell,Hornchurch,0,10667,451,28676.977954147493
Stockwell,Hounslow Central,1,10667,708,22293.55728030228
Stockwell,Hounslow East,2,10667,843,21547.87289688136
Stockwell,Hounslow West,1,10667,401,23772.64097229865
Stockwell,Hyde Park Corner,5,10667,2410,5721.551222789284
Stockwell,Kennington,10,10667,1161,2199.1822227395724
Stockwell,Kensal Green,2,10667,472,14392.810429678915
Stockwell,Kensington,0,10667,2252,9279.189367815523
Stockwell,Kentish Town,34,10667,3404,10365.628687913832
Stockwell,Kew Gardens,2,10667,792,15612.883976734971
Stockwell,Kilburn,5,10667,1953,13031.812454738974
Stockwell,Kilburn Park,8,10667,823,12198.353817717236
Stockwell,King's Cross St. Pancras,348,10667,33330,8110.855568528651
Stockwell,Kingsbury,1,10667,1018,21443.60180830219
Stockwell,Knightsbridge,38,10667,6821,6305.504811089255
Stockwell,Ladbroke Grove,6,10667,2131,12338.974471203535
Stockwell,Lambeth North,4,10667,1319,4034.470894268008
Stockwell,Lancaster Gate,6,10667,1820,7992.612655211804
Stockwell,Latimer Road,3,10667,1109,12656.13213153955
Stockwell,Leicester Square,89,10667,8847,5535.448678166022
Stockwell,Leyton,1,10667,1447,14932.51988272956
Stockwell,Leytonstone,2,10667,1844,16596.363443021044
Stockwell,Liverpool Street,67,10667,61122,6102.715686324255
Stockwell,London Bridge,396,10667,29930,4374.48463142911
Stockwell,Loughton,1,10667,655,25451.373461858915
Stockwell,Maida Vale,5,10667,949,11346.57229478955
Stockwell,Manor House,5,10667,1311,13316.428833242535
Stockwell,Mansion House,40,10667,7815,5838.70442481955
Stockwell,Marble Arch,36,10667,6145,6774.01047045136
Stockwell,Marylebone,47,10667,4250,8264.117401234264
Stockwell,Mile End,13,10667,3759,10012.948059812223
Stockwell,Mill Hill East,2,10667,681,19355.75025020968
Stockwell,Moorgate,519,10667,24574,6038.042464004493
Stockwell,Morden,51,10667,1447,9962.273197998915
Stockwell,Mornington Crescent,34,10667,2927,8497.452832328907
Stockwell,Neasden,3,10667,732,16248.562780123731
Stockwell,Newbury Park,1,10667,559,23259.700433324873
Stockwell,North Acton,18,10667,3168,14716.124431791746
Stockwell,North Greenwich,22,10667,6276,11883.477657933818
Stockwell,North Harrow,2,10667,190,24962.45979514305
Stockwell,North Wembley,1,10667,365,19892.661795566128
Stockwell,Northfields,1,10667,864,17088.711787932785
Stockwell,Northolt,0,10667,663,22815.204376792535
Stockwell,Northwick Park,5,10667,1713,21679.699215236433
Stockwell,Northwood Hills,0,10667,488,28638.863797729948
Stockwell,Notting Hill Gate,28,10667,5490,8788.1412992083
Stockwell,Oakwood,2,10667,423,23273.387662605663
Stockwell,Old Street,307,10667,15897,6891.5621827494815
Stockwell,Oval,16,10667,2544,1284.024538401056
Stockwell,Oxford Circus,724,10667,44368,5952.2283977799725
Stockwell,Paddington,144,10667,20198,9626.333785013932
Stockwell,Park Royal,6,10667,1552,17558.517017122143
Stockwell,Parsons Green,37,10667,2711,9944.987591439583
Stockwell,Perivale,1,10667,532,19400.30299526102
Stockwell,Piccadilly Circus,19,10667,13641,5645.182301069848
Stockwell,Pimlico,100,10667,5585,2332.183962816989
Stockwell,Pinner,0,10667,292,26480.2152060339
Stockwell,Plaistow,1,10667,1049,13788.731171303436
Stockwell,Preston Road,0,10667,411,19946.565416014317
Stockwell,Putney Bridge,11,10667,2494,10939.449940756105
Stockwell,Queen's Park,13,10667,2167,13008.184768609346
Stockwell,Queensbury,0,10667,439,22689.597042665846
Stockwell,Queensway,18,10667,1882,8850.762276673477
Stockwell,Ravenscourt Park,15,10667,1895,10971.231261376775
Stockwell,Rayners Lane,0,10667,426,25588.812199425403
Stockwell,Redbridge,0,10667,198,19444.19955079385
Stockwell,Regent's Park,39,10667,3364,6930.279025805055
Stockwell,Richmond,2,10667,5397,17781.047240814605
Stockwell,Rickmansworth,0,10667,937,35841.05125284787
Stockwell,Royal Oak,1,10667,856,10563.630297727537
Stockwell,Ruislip,0,10667,257,29213.29160978679
Stockwell,Russell Square,17,10667,5172,7240.354863786024
Stockwell,Seven Sisters,39,10667,10191,15569.140554009127
Stockwell,Shepherd's Bush,42,10667,9890,10277.919506305298
Stockwell,Shepherd's Bush Market,0,10667,416,11576.00710085492
Stockwell,Sloane Square,88,10667,8229,4897.821126949104
Stockwell,Snaresbrook,1,10667,512,18254.514060527992
Stockwell,South Ealing,3,10667,670,16635.766497255947
Stockwell,South Harrow,0,10667,387,24243.794783124606
Stockwell,South Kensington,133,10667,15325,6071.043498550539
Stockwell,South Ruislip,0,10667,289,25139.194897502464
Stockwell,South Wimbledon,34,10667,1361,8429.026887441021
Stockwell,South Woodford,0,10667,766,19570.334796596013
Stockwell,Southfields,2,10667,1351,13628.903626017156
Stockwell,Southgate,1,10667,874,21407.74280848947
Stockwell,Southwark,14,10667,10326,4615.807668863567
Stockwell,St. James's Park,30,10667,13339,4509.367710039433
Stockwell,St. John's Wood,25,10667,3982,9864.749168368553
Stockwell,St. Paul's,46,10667,13446,6110.737843455496
Stockwell,Stamford Brook,10,10667,784,11680.520815546457
Stockwell,Stanmore,3,10667,983,25802.573862108642
Stockwell,Stepney Green,6,10667,1879,8983.675682541474
Stockwell,Stonebridge Park,0,10667,729,16826.40688611711
Stockwell,Stratford,65,10667,55954,12801.176956805259
Stockwell,Sudbury Hill,0,10667,277,22758.329124090465
Stockwell,Swiss Cottage,16,10667,2598,10834.689461173566
Stockwell,Temple,51,10667,6780,5527.637043423871
Stockwell,Tooting Bec,39,10667,1239,4995.177625315271
Stockwell,Tooting Broadway,122,10667,4506,6070.13906766069
Stockwell,Tottenham Court Road,133,10667,19126,6121.389048729131
Stockwell,Tottenham Hale,26,10667,3239,16722.679721888366
Stockwell,Totteridge & Whetstone,1,10667,287,21493.91479946322
Stockwell,Tower Hill,51,10667,8286,6100.943445829244
Stockwell,Tufnell Park,3,10667,557,11130.229696070588
Stockwell,Turnham Green,22,10667,1515,12285.285059871321
Stockwell,Turnpike Lane,3,10667,992,15638.088191691277
Stockwell,Upminster,0,10667,1132,31214.690068145712
